"","TargetID","adjp","coef","coef.hrs","Significance"
"6520","cg13225830",0.676389200825688,1.97828678267128e-05,0.00118697206960277,"non-sig"
"6521","cg13683667",0.699595187140372,2.62983654499982e-05,0.00157790192699989,"non-sig"
"6522","cg00772959",0.952745579793412,1.0913367718204e-05,0.000654802063092239,"non-sig"
"6523","cg14557825",0.0978974457146025,6.0344769939578e-05,0.00362068619637468,"non-sig"
"6524","cg08808724",0.788611547198237,2.78525037954501e-05,0.00167115022772701,"non-sig"
"6525","cg00583526",0.972636051034815,-3.73494177438126e-06,-0.000224096506462875,"non-sig"
"6526","cg02504229",0.974799922803143,-3.06805028081169e-06,-0.000184083016848701,"non-sig"
"6527","cg26155217",0.874530243911829,1.10845368528809e-05,0.000665072211172856,"non-sig"
"6528","cg25138854",0.626392462359264,-2.88527998158271e-05,-0.00173116798894962,"non-sig"
"6529","cg18771420",0.992871636818039,1.02422799320994e-06,6.14536795925963e-05,"non-sig"
"6530","cg13935689",0.99977865725744,-2.15069870603096e-08,-1.29041922361857e-06,"non-sig"
"6531","cg07555350",0.938155030761847,-2.72669764200326e-05,-0.00163601858520196,"non-sig"
"6532","cg13560914",0.919381252020979,-1.65133125095229e-05,-0.000990798750571374,"non-sig"
"6533","cg02360478",0.932118109137135,1.56243133170808e-05,0.00093745879902485,"non-sig"
"6534","cg13557160",0.991717112359732,3.39675709037949e-06,0.00020380542542277,"non-sig"
"6535","cg11826452",0.950932126232546,-3.82931899539297e-06,-0.000229759139723578,"non-sig"
"6536","cg18783781",0.909159369302486,1.18299708884366e-05,0.000709798253306195,"non-sig"
"6537","cg25369015",0.909260276069626,-8.96246137201114e-06,-0.000537747682320668,"non-sig"
"6538","cg19896639",0.940526715604317,8.41014309605749e-06,0.000504608585763449,"non-sig"
"6539","cg04621676",0.955005650326724,-9.52119127850461e-06,-0.000571271476710277,"non-sig"
"6540","cg00490256",0.86474977975499,1.29915720896361e-05,0.000779494325378165,"non-sig"
"6541","cg00917899",0.799292367195106,-1.82922002759611e-05,-0.00109753201655767,"non-sig"
"6542","cg10009930",0.885667874563662,-1.0810938858029e-05,-0.000648656331481739,"non-sig"
"6543","cg06347499",0.751731555273534,2.5477798296658e-05,0.00152866789779948,"non-sig"
"6544","cg07775117",0.845667220639069,-8.75373109873339e-06,-0.000525223865924003,"non-sig"
"6545","cg03901886",0.395304440302261,4.40253836742816e-05,0.0026415230204569,"non-sig"
"6546","cg13631913",0.604327195639061,-3.28277520866322e-05,-0.00196966512519793,"non-sig"
"6547","cg13688474",0.79680350174135,-1.57473563523803e-05,-0.000944841381142816,"non-sig"
"6548","cg09058554",0.926664112583893,-1.12294177952585e-05,-0.000673765067715509,"non-sig"
"6549","cg26607031",0.91950898448552,-6.92593956047549e-06,-0.00041555637362853,"non-sig"
"6550","cg23824902",0.9580776025623,7.82749795416729e-06,0.000469649877250038,"non-sig"
"6551","cg06927343",0.98812067300618,-2.41733870207843e-06,-0.000145040322124706,"non-sig"
"6552","cg02252265",0.948792113916582,-1.13274094605622e-05,-0.000679644567633733,"non-sig"
"6553","cg26114570",0.9340080447938,-1.29356116074912e-05,-0.000776136696449471,"non-sig"
"6554","cg18176336",0.55566598742898,-3.96121284982399e-05,-0.00237672770989439,"non-sig"
"6555","cg10877147",0.993569868443781,1.06529182482018e-06,6.39175094892107e-05,"non-sig"
"6556","cg08886482",0.766362163696147,-3.73683927471704e-05,-0.00224210356483022,"non-sig"
"6557","cg02206861",0.753203441257058,1.90444061399629e-05,0.00114266436839778,"non-sig"
"6558","cg21003981",0.995506017427191,7.05664113483213e-07,4.23398468089928e-05,"non-sig"
"6559","cg18307957",0.728313384992334,-2.21559956299486e-05,-0.00132935973779691,"non-sig"
"6560","cg16582732",0.8784205011372,-1.52851520338974e-05,-0.000917109122033843,"non-sig"
"6561","cg13370852",0.9125327195112,6.44288693620116e-06,0.000386573216172069,"non-sig"
"6562","cg12401152",0.825326028301938,2.36595798565718e-05,0.00141957479139431,"non-sig"
"6563","cg07899389",0.878581080428949,1.62042801031272e-05,0.00097225680618763,"non-sig"
"6564","cg13385114",0.921433767938901,4.4116190380291e-06,0.000264697142281746,"non-sig"
"6565","cg25408237",0.990272521200042,-2.12232564520174e-06,-0.000127339538712105,"non-sig"
"6566","cg24485038",0.772917710332106,2.76901848137195e-05,0.00166141108882317,"non-sig"
"6567","cg23691516",0.948175870114134,8.76002534394248e-06,0.000525601520636549,"non-sig"
"6568","cg24304972",0.950674589604087,-1.34053361469306e-05,-0.000804320168815838,"non-sig"
"6569","cg15685988",0.891675265211331,1.21486326727854e-05,0.000728917960367126,"non-sig"
"6570","cg14258107",0.968657814374741,-5.76230565793042e-06,-0.000345738339475825,"non-sig"
"6571","cg26824326",0.783823711810007,2.43620652404103e-05,0.00146172391442462,"non-sig"
"6572","cg03741850",0.863428660981653,-1.39191777707039e-05,-0.000835150666242237,"non-sig"
"6573","cg13148776",0.567494295458464,5.13941791195601e-05,0.00308365074717361,"non-sig"
"6574","cg07232095",0.330700062208974,-2.51862169793283e-05,-0.0015111730187597,"non-sig"
"6575","cg22334684",0.863919316339602,7.86912996809519e-06,0.000472147798085711,"non-sig"
"6576","cg03890628",0.786681365461069,1.08203469448262e-05,0.000649220816689572,"non-sig"
"6577","cg26070379",0.877201450363753,1.2788461420702e-05,0.000767307685242121,"non-sig"
"6578","cg02769743",0.453400972715709,4.08151251623936e-05,0.00244890750974362,"non-sig"
"6579","cg24305710",0.913091256396876,1.3572037630181e-05,0.000814322257810859,"non-sig"
"6580","cg03413303",0.789404212559262,1.61144994595807e-05,0.000966869967574841,"non-sig"
"6581","cg17815134",0.969133535985323,4.84963999601681e-06,0.000290978399761008,"non-sig"
"6582","cg01505109",0.767161857120748,3.35202170688654e-05,0.00201121302413193,"non-sig"
"6583","cg06099126",0.840538089850926,-2.30099560260954e-05,-0.00138059736156572,"non-sig"
"6584","cg13465000",0.538218343594468,-6.29890030860831e-05,-0.00377934018516498,"non-sig"
"6585","cg19813187",0.778030046821275,2.73567089274873e-05,0.00164140253564923,"non-sig"
"6586","cg19897874",0.871051689869533,1.62217210230398e-05,0.000973303261382388,"non-sig"
"6587","cg25590444",0.538420150364384,3.65261831790712e-05,0.00219157099074427,"non-sig"
"6588","cg06514699",0.927801676111686,-1.74782772425924e-05,-0.00104869663455554,"non-sig"
"6589","cg21643298",0.788418083638389,2.97906794595288e-05,0.00178744076757173,"non-sig"
"6590","cg02787675",0.944965808279418,-1.41991057604866e-05,-0.000851946345629197,"non-sig"
"6591","cg17467525",0.952737246160763,-1.03949495228539e-05,-0.000623696971371232,"non-sig"
"6592","cg27308687",0.938155030761847,-9.25722428895746e-06,-0.000555433457337447,"non-sig"
"6593","cg08579819",0.92582656146433,7.78574413364026e-06,0.000467144648018415,"non-sig"
"6594","cg15924259",0.55621908473762,-2.63428910256484e-05,-0.0015805734615389,"non-sig"
"6595","cg16014412",0.481335834530181,2.11588755641855e-05,0.00126953253385113,"non-sig"
"6596","cg25593631",0.64825720639544,3.44346331168086e-05,0.00206607798700852,"non-sig"
"6597","cg21164509",0.988530972569898,-1.80568803147989e-06,-0.000108341281888793,"non-sig"
"6598","cg12224834",0.847692873793087,2.40832810927642e-05,0.00144499686556585,"non-sig"
"6599","cg04162034",0.786341576242666,5.14092035037935e-05,0.00308455221022761,"non-sig"
"6600","cg16037569",0.989953896229072,3.14769115785411e-06,0.000188861469471247,"non-sig"
"6601","cg12763118",0.3161481369896,4.71408183618732e-05,0.00282844910171239,"non-sig"
"6602","cg20994801",0.00943577539631456,9.12758044928682e-05,0.00547654826957209,"sig"
"6603","cg07374121",0.975917201594088,3.02587480888495e-06,0.000181552488533097,"non-sig"
"6604","cg22045271",0.942088584751267,9.02265892171899e-06,0.00054135953530314,"non-sig"
"6605","cg16895792",0.729385233074848,-2.59654308468662e-05,-0.00155792585081197,"non-sig"
"6606","cg26573321",0.933515358431382,1.58504495889791e-05,0.000951026975338743,"non-sig"
"6607","cg17325959",0.753126683896046,-1.83592794993363e-05,-0.00110155676996018,"non-sig"
"6608","cg18976437",0.646401876295797,-2.47834287131883e-05,-0.0014870057227913,"non-sig"
"6609","cg01666040",0.883870662007648,-1.18812327945436e-05,-0.000712873967672616,"non-sig"
"6610","cg10050900",0.8785680461624,1.24612649731646e-05,0.000747675898389878,"non-sig"
"6611","cg07793148",0.162572467026645,4.38848300120033e-05,0.0026330898007202,"non-sig"
"6612","cg18284427",0.000277150541515268,0.000282749002607264,0.0169649401564358,"sig"
"6613","cg00231528",0.752147680833208,-1.75431383476841e-05,-0.00105258830086104,"non-sig"
"6614","cg08854008",0.674159604659962,2.22922248017189e-05,0.00133753348810314,"non-sig"
"6615","cg12354861",0.89338923558322,1.70852135263775e-05,0.00102511281158265,"non-sig"
"6616","cg14989202",0.81076016062889,-2.29336067135661e-05,-0.00137601640281396,"non-sig"
"6617","cg16597045",0.931226329327102,-9.40959298984528e-06,-0.000564575579390717,"non-sig"
"6618","cg11334709",0.729625521561116,-1.8768077795279e-05,-0.00112608466771674,"non-sig"
"6619","cg22595920",0.803704685621856,-1.74580243175441e-05,-0.00104748145905265,"non-sig"
"6620","cg04287259",0.0537113299813149,-4.87610016769724e-05,-0.00292566010061834,"non-sig"
"6621","cg07315642",0.315708932978012,-8.24581632117074e-05,-0.00494748979270245,"non-sig"
"6622","cg19309580",0.971333567899173,3.19443084755101e-06,0.000191665850853061,"non-sig"
"6623","cg03653801",0.446051117160782,-7.70435082234572e-05,-0.00462261049340743,"non-sig"
"6624","cg11980800",0.776545528857456,2.35892786095004e-05,0.00141535671657002,"non-sig"
"6625","cg03265564",0.609559350492594,3.07685086917158e-05,0.00184611052150295,"non-sig"
"6626","cg07427436",0.462842178794357,3.39355140871141e-05,0.00203613084522685,"non-sig"
"6627","cg20317738",0.316939321241276,-6.5709940277666e-05,-0.00394259641665996,"non-sig"
"6628","cg23251761",0.603383605529824,4.59533076032323e-05,0.00275719845619394,"non-sig"
"6629","cg24859236",0.745908836140121,2.54487129638381e-05,0.00152692277783029,"non-sig"
"6630","cg20681184",0.202992558259354,-8.66245549349589e-05,-0.00519747329609754,"non-sig"
"6631","cg16125214",0.768690869224012,-2.57858524366227e-05,-0.00154715114619736,"non-sig"
"6632","cg16512854",0.995659760741141,1.01143046320899e-06,6.06858277925394e-05,"non-sig"
"6633","cg14089636",0.909243771286601,-1.38141038500785e-05,-0.000828846231004708,"non-sig"
"6634","cg13457410",0.747984406940464,-4.92991552222324e-05,-0.00295794931333394,"non-sig"
"6635","cg22427575",0.798447878735213,-2.98716158827271e-05,-0.00179229695296363,"non-sig"
"6636","cg05341549",0.465295978892715,5.17237561130559e-05,0.00310342536678335,"non-sig"
"6637","cg01434679",0.935698004681328,-6.10184047325155e-06,-0.000366110428395093,"non-sig"
"6638","cg23098018",0.994692339289135,3.01242640692271e-06,0.000180745584415363,"non-sig"
"6639","cg09706586",0.329197042136819,-3.38320014705455e-05,-0.00202992008823273,"non-sig"
"6640","cg11947782",0.589659492541436,-9.75271654990724e-05,-0.00585162992994434,"non-sig"
"6641","cg01943221",0.237523660443033,-4.16958780897086e-05,-0.00250175268538252,"non-sig"
"6642","cg04163216",0.772720656883665,2.94326004852943e-05,0.00176595602911766,"non-sig"
"6643","cg09229246",0.922511290021458,2.83920777385038e-06,0.000170352466431023,"non-sig"
"6644","cg27573593",0.779172844234613,1.02506525451534e-05,0.000615039152709203,"non-sig"
"6645","cg07805542",0.930915452869492,2.46423226121242e-05,0.00147853935672745,"non-sig"
"6646","cg27554648",0.869869346012121,-2.74532767677402e-05,-0.00164719660606441,"non-sig"
"6647","cg15499275",0.645290544256165,4.26641022618973e-05,0.00255984613571384,"non-sig"
"6648","cg15701170",0.391536608247181,7.99891690915714e-05,0.00479935014549428,"non-sig"
"6649","cg23799532",0.882245794200375,1.32217866483162e-05,0.000793307198898971,"non-sig"
"6650","cg04608004",0.64825720639544,-9.60410675060506e-06,-0.000576246405036303,"non-sig"
"6651","cg19267205",0.978375225304842,-1.36927119733292e-06,-8.21562718399752e-05,"non-sig"
"6652","cg14176088",0.30172240190124,3.10515555092808e-05,0.00186309333055685,"non-sig"
"6653","cg26307814",0.831383240582642,2.55778382198086e-05,0.00153467029318852,"non-sig"
"6654","cg11145162",0.147243583915324,-2.07974586627433e-05,-0.0012478475197646,"non-sig"
"6655","cg01320698",0.816213318442979,-3.14275681566846e-05,-0.00188565408940108,"non-sig"
"6656","cg07499142",0.370218538814029,-3.922755976543e-05,-0.0023536535859258,"non-sig"
"6657","cg12033075",0.538420150364384,-4.45645915877375e-05,-0.00267387549526425,"non-sig"
"6658","cg03971555",0.612368132819876,-3.67411517216952e-05,-0.00220446910330171,"non-sig"
"6659","cg07970040",0.782892098759248,-2.41223714508324e-05,-0.00144734228704994,"non-sig"
"6660","cg04340595",0.92274952788615,-3.07246811166846e-05,-0.00184348086700108,"non-sig"
"6661","cg03986322",0.557142028904662,9.9525832628581e-06,0.000597154995771486,"non-sig"
"6662","cg02769865",0.883731927060228,2.00361259156874e-05,0.00120216755494125,"non-sig"
"6663","cg00298532",0.805927440771763,9.5117429038974e-06,0.000570704574233844,"non-sig"
"6664","cg17423089",0.995506017427191,5.7240200009066e-07,3.43441200054396e-05,"non-sig"
"6665","cg23606775",0.756865208195735,-9.475595498179e-06,-0.00056853572989074,"non-sig"
"6666","cg26404223",0.322232167454082,3.3642985733342e-05,0.00201857914400052,"non-sig"
"6667","cg05659773",0.405842794442541,6.63637963631706e-05,0.00398182778179024,"non-sig"
"6668","cg26186593",0.902249719666386,1.43738176303807e-05,0.000862429057822844,"non-sig"
"6669","cg07395930",0.594073534252899,3.33495495748803e-05,0.00200097297449282,"non-sig"
"6670","cg24060317",0.772720656883665,2.80159291061694e-05,0.00168095574637016,"non-sig"
"6671","cg17953427",0.975043744027773,-6.54727360317048e-06,-0.000392836416190229,"non-sig"
"6672","cg08478622",0.99057714688056,8.38288505309694e-07,5.02973103185816e-05,"non-sig"
"6673","cg19251737",0.827697571925368,2.08072691398481e-05,0.00124843614839089,"non-sig"
"6674","cg12657380",0.473111329095899,2.27907975565391e-05,0.00136744785339234,"non-sig"
"6675","cg03541746",0.425316424369349,3.93530623116252e-05,0.00236118373869751,"non-sig"
"6676","cg11710086",0.510708536552173,4.77636404541204e-05,0.00286581842724722,"non-sig"
"6677","cg09469984",0.945967481062984,7.56679048000178e-06,0.000454007428800107,"non-sig"
"6678","cg02481741",0.832472406919264,-2.60145579920789e-05,-0.00156087347952474,"non-sig"
"6679","cg20743218",0.556631472991464,5.00061147941534e-05,0.0030003668876492,"non-sig"
"6680","cg19090068",0.800297360006085,1.3456029447261e-05,0.000807361766835659,"non-sig"
"6681","cg17602885",0.977448408118697,-8.09964774911216e-07,-4.8597886494673e-05,"non-sig"
"6682","cg13546817",0.793533511514155,2.67721763256573e-05,0.00160633057953944,"non-sig"
"6683","cg27553947",0.954056054549627,8.87307076918735e-06,0.000532384246151241,"non-sig"
"6684","cg16663855",0.937749571112469,9.37877799758481e-06,0.000562726679855089,"non-sig"
"6685","cg02538833",0.718276949963868,3.84399284102487e-05,0.00230639570461492,"non-sig"
"6686","cg09062198",0.9572987134536,-2.59459509845041e-06,-0.000155675705907025,"non-sig"
"6687","cg09042458",0.89595841653007,-1.8040004246716e-05,-0.00108240025480296,"non-sig"
"6688","cg12856855",0.904051233482108,-8.20926227954758e-06,-0.000492555736772855,"non-sig"
"6689","cg00996875",0.677271727707129,-2.84803348111609e-05,-0.00170882008866965,"non-sig"
"6690","cg15678052",0.891081641696609,-1.26032922612523e-05,-0.000756197535675137,"non-sig"
"6691","cg07589991",0.636126750938218,-2.67496600697445e-05,-0.00160497960418467,"non-sig"
"6692","cg25405962",0.847188729368959,2.29728294279189e-05,0.00137836976567514,"non-sig"
"6693","cg23259527",0.924248726034965,-1.15124501116855e-05,-0.000690747006701133,"non-sig"
"6694","cg04570362",0.376683840675384,8.73019863613241e-05,0.00523811918167944,"non-sig"
"6695","cg23261073",0.803704685621856,-3.08447565043509e-05,-0.00185068539026105,"non-sig"
"6696","cg13202082",0.956846433283511,-6.73339798884709e-06,-0.000404003879330826,"non-sig"
"6697","cg05599320",0.855272863082297,-1.96669019467939e-05,-0.00118001411680763,"non-sig"
"6698","cg06183831",0.800833824478832,2.37229622544772e-05,0.00142337773526863,"non-sig"
"6699","cg04969937",0.579006403556382,-2.77211718760759e-05,-0.00166327031256455,"non-sig"
"6700","cg15619966",0.620355574735944,-2.61317683090998e-05,-0.00156790609854599,"non-sig"
"6701","cg23272189",0.981885099636286,2.18841344694428e-06,0.000131304806816657,"non-sig"
"6702","cg08845510",0.979623621525807,-2.16317447794208e-06,-0.000129790468676525,"non-sig"
"6703","cg23508540",0.991260794556773,-1.37491703642318e-06,-8.24950221853905e-05,"non-sig"
"6704","cg09174674",0.38459953813924,-6.67897382276218e-05,-0.00400738429365731,"non-sig"
"6705","cg01800926",0.898223490517557,1.57818798109256e-05,0.000946912788655537,"non-sig"
"6706","cg27399414",0.975338862172151,-5.07825326298342e-06,-0.000304695195779005,"non-sig"
"6707","cg24044762",0.933448921873539,1.07090133546681e-05,0.000642540801280088,"non-sig"
"6708","cg24551579",0.532283080659695,5.51160634137809e-05,0.00330696380482685,"non-sig"
"6709","cg26985289",0.610880961595902,3.89052298604067e-05,0.0023343137916244,"non-sig"
"6710","cg23616100",0.745504714459863,2.91250703244664e-05,0.00174750421946798,"non-sig"
"6711","cg19858017",0.3161481369896,7.61708759829068e-05,0.00457025255897441,"non-sig"
"6712","cg00123104",0.39118932930196,3.49350613037483e-05,0.0020961036782249,"non-sig"
"6713","cg24691879",0.674138959111133,2.23238181111769e-05,0.00133942908667061,"non-sig"
"6714","cg07035320",0.209887762831807,4.58047059873077e-05,0.00274828235923846,"non-sig"
"6715","cg00559234",0.655782100047337,4.2330557262604e-05,0.00253983343575624,"non-sig"
"6716","cg00941241",0.955005650326724,6.80651167785889e-06,0.000408390700671533,"non-sig"
"6717","cg11581248",0.561333866044314,-5.59813263822877e-05,-0.00335887958293726,"non-sig"
"6718","cg21117808",0.567293195195901,-0.000103360532315241,-0.00620163193891444,"non-sig"
"6719","cg13871843",0.813959354203176,-6.39095180439537e-05,-0.00383457108263722,"non-sig"
"6720","cg05750598",0.457581908289508,6.48630702206132e-05,0.00389178421323679,"non-sig"
"6721","cg14037769",0.8784205011372,1.16959693243126e-05,0.000701758159458759,"non-sig"
"6722","cg20488341",0.978749640059768,-3.5408790094682e-06,-0.000212452740568092,"non-sig"
"6723","cg04401067",0.857887723042716,-1.4176273539846e-05,-0.00085057641239076,"non-sig"
"6724","cg22861669",0.139984947105009,9.18570407456043e-05,0.00551142244473626,"non-sig"
"6725","cg21604136",0.737269938573759,-1.28255145435618e-05,-0.000769530872613705,"non-sig"
"6726","cg24003955",0.799773779910413,1.61136515142483e-05,0.000966819090854898,"non-sig"
"6727","cg03401488",0.918148130846701,6.39693965747937e-06,0.000383816379448762,"non-sig"
"6728","cg24592782",0.956846433283511,7.2499422553958e-06,0.000434996535323748,"non-sig"
"6729","cg06816087",0.651365837781423,4.04044705129041e-05,0.00242426823077424,"non-sig"
"6730","cg12814199",0.631919415402634,3.87014825502051e-05,0.00232208895301231,"non-sig"
"6731","cg11396313",0.768739942500763,-2.82256289801116e-05,-0.0016935377388067,"non-sig"
"6732","cg08934126",0.833816557950722,1.42806058024477e-05,0.00085683634814686,"non-sig"
"6733","cg14166197",0.330969886864091,-4.69122109004087e-05,-0.00281473265402452,"non-sig"
"6734","cg16578549",0.265427853614603,-3.33857147180163e-05,-0.00200314288308098,"non-sig"
"6735","cg17953816",0.720887186290463,-1.87501506746594e-05,-0.00112500904047956,"non-sig"
"6736","cg24086140",0.348048526640431,-9.03507152419069e-05,-0.00542104291451441,"non-sig"
"6737","cg02833588",0.590293289856387,-3.28813390418427e-05,-0.00197288034251056,"non-sig"
"6738","cg11544657",0.273029762549814,-4.40030759885641e-05,-0.00264018455931384,"non-sig"
"6739","cg17095179",0.933241739807013,-7.95886698494615e-06,-0.000477532019096769,"non-sig"
"6740","cg10740965",0.365508320201187,-4.37657910895441e-05,-0.00262594746537264,"non-sig"
"6741","cg17973407",0.846618759165009,1.67737015085995e-05,0.00100642209051597,"non-sig"
"6742","cg24523535",0.882973227311906,-1.27621560965341e-05,-0.000765729365792045,"non-sig"
"6743","cg10232889",0.572465334649323,-3.3370758383828e-05,-0.00200224550302968,"non-sig"
"6744","cg27566521",0.648369089423705,-2.7472581308362e-05,-0.00164835487850172,"non-sig"
"6745","cg08893875",0.990962676496766,-1.47125770217376e-06,-8.82754621304256e-05,"non-sig"
"6746","cg07584845",0.989319979731269,1.62627941788728e-06,9.75767650732367e-05,"non-sig"
"6747","cg17972631",0.755557981334704,2.3517908100214e-05,0.00141107448601284,"non-sig"
"6748","cg01576340",0.954529194688483,6.55281143246702e-06,0.000393168685948021,"non-sig"
"6749","cg17512868",0.78567695404378,-1.95606637816987e-05,-0.00117363982690192,"non-sig"
"6750","cg25033138",0.544985909296821,-3.06700547891901e-05,-0.00184020328735141,"non-sig"
"6751","cg27308387",0.912086227040419,-1.28418455584273e-05,-0.000770510733505636,"non-sig"
"6752","cg15141379",0.872887769218726,-1.36259690702632e-05,-0.000817558144215792,"non-sig"
"6753","cg24842740",0.97586525985464,-4.56092601516877e-06,-0.000273655560910126,"non-sig"
"6754","cg15209029",0.861174218977376,1.59090030365773e-05,0.000954540182194638,"non-sig"
"6755","cg00533749",0.970784425762124,2.66608707182743e-06,0.000159965224309646,"non-sig"
"6756","cg14844138",0.909793415792961,1.57112853710013e-05,0.000942677122260079,"non-sig"
"6757","cg15226751",0.960449878793528,7.55333105621898e-06,0.000453199863373139,"non-sig"
"6758","cg23990535",0.682418663669727,3.30616011801254e-05,0.00198369607080752,"non-sig"
"6759","cg26370409",0.904212623182195,1.1274057176186e-05,0.000676443430571159,"non-sig"
"6760","cg02338858",0.976853540357174,2.80389661152512e-06,0.000168233796691507,"non-sig"
"6761","cg25188832",0.405842794442541,-4.00434412132391e-05,-0.00240260647279435,"non-sig"
"6762","cg04413397",0.681065020025056,-2.70807432988143e-05,-0.00162484459792886,"non-sig"
"6763","cg26685197",0.469608157942225,-3.64982619018902e-05,-0.00218989571411341,"non-sig"
"6764","cg02481619",0.902436477207061,-1.25945844463296e-05,-0.000755675066779776,"non-sig"
"6765","cg15591198",0.829483536755526,-1.45849140262403e-05,-0.000875094841574419,"non-sig"
"6766","cg00418146",0.927286525988273,-8.29821839832873e-06,-0.000497893103899724,"non-sig"
"6767","cg23610023",0.875466428950625,1.20015966299392e-05,0.000720095797796349,"non-sig"
"6768","cg01929105",0.8784205011372,-1.23958269452075e-05,-0.000743749616712451,"non-sig"
"6769","cg06853505",0.939138542469451,-8.79533321819779e-06,-0.000527719993091868,"non-sig"
"6770","cg22393461",0.659824250093558,3.49016285040855e-05,0.00209409771024513,"non-sig"
"6771","cg13218573",0.656636961944713,4.67026761690748e-05,0.00280216057014449,"non-sig"
"6772","cg07388700",0.92827187844673,1.4385957710658e-05,0.000863157462639478,"non-sig"
"6773","cg04407233",0.825324208545651,3.79267974174999e-05,0.00227560784504999,"non-sig"
"6774","cg02051553",0.730551601199484,-1.55310257566221e-05,-0.000931861545397328,"non-sig"
"6775","cg01051698",0.990272521200042,-2.72457929133225e-06,-0.000163474757479935,"non-sig"
"6776","cg10796749",0.702944502110528,3.28275669232908e-05,0.00196965401539745,"non-sig"
"6777","cg14202757",0.833190535395962,1.54552579502033e-05,0.000927315477012197,"non-sig"
"6778","cg20413202",0.686986375557038,4.80464670796529e-05,0.00288278802477917,"non-sig"
"6779","cg03406535",0.531341576684795,2.59494611612349e-05,0.00155696766967409,"non-sig"
"6780","cg27083689",0.786942311093386,2.0147757508617e-05,0.00120886545051702,"non-sig"
"6781","cg18086187",0.959168775141953,4.59163825979158e-06,0.000275498295587495,"non-sig"
"6782","cg03994053",0.875466428950625,1.75906867932208e-05,0.00105544120759325,"non-sig"
"6783","cg23107691",0.567293195195901,2.88624336608904e-05,0.00173174601965342,"non-sig"
"6784","cg25397076",0.475301849317532,3.90518283278105e-05,0.00234310969966863,"non-sig"
"6785","cg27561954",0.852834438957677,-1.30651475197654e-05,-0.000783908851185925,"non-sig"
"6786","cg16050974",0.901015002653731,-1.59669409296239e-05,-0.000958016455777433,"non-sig"
"6787","cg08806699",0.840147208007996,-1.50944317452194e-05,-0.000905665904713166,"non-sig"
"6788","cg15090005",0.979626709177821,-3.00779144166995e-06,-0.000180467486500197,"non-sig"
"6789","cg07224455",0.955005650326724,1.34066951028326e-05,0.000804401706169956,"non-sig"
"6790","cg09162909",0.925165294470123,1.68575082695265e-05,0.00101145049617159,"non-sig"
"6791","cg09355820",0.888652099304047,-1.90932426170962e-05,-0.00114559455702577,"non-sig"
"6792","cg08151470",0.928093797668996,-7.16879583113449e-06,-0.000430127749868069,"non-sig"
"6793","cg04038241",0.86474977975499,-1.04815845262587e-05,-0.000628895071575521,"non-sig"
"6794","cg09852008",0.826247695482237,-2.13762284107131e-05,-0.00128257370464278,"non-sig"
"6795","cg02974126",0.641332181930237,-2.58947963604827e-05,-0.00155368778162896,"non-sig"
"6796","cg18563336",0.973350837261898,-4.52153095056602e-06,-0.000271291857033961,"non-sig"
"6797","cg21180178",0.89622316483661,1.00233795900138e-05,0.000601402775400827,"non-sig"
"6798","cg26216002",0.728313384992334,2.99495258112995e-05,0.00179697154867797,"non-sig"
"6799","cg15707544",0.784390264034264,2.17085663807232e-05,0.00130251398284339,"non-sig"
"6800","cg23036426",0.899855416472712,-1.08413323359706e-05,-0.000650479940158237,"non-sig"
"6801","cg00993191",0.981728838840057,-2.08180109213174e-06,-0.000124908065527904,"non-sig"
"6802","cg13374225",0.961741288174539,-4.68036249127638e-06,-0.000280821749476583,"non-sig"
"6803","cg15932615",0.62378044341611,-4.58737039412454e-05,-0.00275242223647472,"non-sig"
"6804","cg03649796",0.91890175193475,1.176724291191e-05,0.000706034574714599,"non-sig"
"6805","cg02927058",0.915068352730749,-1.42285366919901e-05,-0.000853712201519403,"non-sig"
"6806","cg08737543",0.898687771253855,1.87462981538255e-05,0.00112477788922953,"non-sig"
"6807","cg01415937",0.853580378812876,1.39468554917446e-05,0.000836811329504676,"non-sig"
"6808","cg10125465",0.60490603147233,4.12927019754644e-05,0.00247756211852786,"non-sig"
"6809","ch.1.374405F",0.626453257602253,4.04496095147272e-05,0.00242697657088363,"non-sig"
"6810","cg07209987",0.946917921143717,-3.15899875831772e-06,-0.000189539925499063,"non-sig"
"6811","cg02390515",0.860525388684795,-1.60440369486855e-05,-0.000962642216921132,"non-sig"
"6812","cg27508545",0.990272521200042,-1.53463135500618e-06,-9.2077881300371e-05,"non-sig"
"6813","cg23661000",0.837329559028379,-1.27459807370153e-05,-0.000764758844220918,"non-sig"
"6814","cg06758477",0.856746929968037,2.24515111639423e-05,0.00134709066983654,"non-sig"
"6815","cg12614519",0.698420540326399,3.1922497157449e-05,0.00191534982944694,"non-sig"
"6816","cg12425768",0.871979277721809,-1.2001046306037e-05,-0.000720062778362217,"non-sig"
"6817","cg08926982",0.656636961944713,2.39220568873821e-05,0.00143532341324293,"non-sig"
"6818","cg19306864",0.790045816228345,-2.34885334102961e-05,-0.00140931200461776,"non-sig"
"6819","cg26116724",0.848876656122045,1.20954013051734e-05,0.000725724078310402,"non-sig"
"6820","cg21142984",0.940465289161066,9.47191552907632e-06,0.000568314931744579,"non-sig"
"6821","cg24722365",0.758156029605107,-2.19438633105804e-05,-0.00131663179863483,"non-sig"
"6822","cg22822919",0.720887186290463,-2.01910560963999e-05,-0.001211463365784,"non-sig"
